,Unnamed: 0,Unnamed: 0.1,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Week_Number,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC
1703,1703,1703,2,2011-08-24,91,70,81,10,65,70,0,16,-,-, ,0.00,29.05,29.68,8.1,25,11.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1704,1704,1,2011-08-25,83,64,74,4,59,64,0,9,0510,1839, ,0.00,29.26,29.95,4.1,36,7.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1705,1705,2,2011-08-25,80,65,73,4,59,64,0,8,-,-, ,0.00,29.33,29.93,3.1,2,7.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1706,1706,1,2011-08-26,83,59,71,1,58,63,0,6,0511,1837, ,0.00,29.26,29.98,1.9,26,3.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1707,1707,2,2011-08-26,83,61,72,1,58,64,0,7,-,-, ,0.00,29.32,29.97,1.2,20,3.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1708,1708,1,2011-08-27,81,64,73,3,62,66,0,8,0512,1835, ,0.00,29.21,29.93,8.2,2,9.2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1709,1709,2,2011-08-27,83,67,75,3,61,66,0,10,-,-, ,0.00,29.26,29.91,8.1,1,9.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1710,1710,1,2011-08-28,77,61,69,-1,57,61,0,4,0513,1834, ,0.00,29.22,29.93,7.0,2,7.9,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1711,1711,2,2011-08-28,77,61,69,-1,55,61,0,4,-,-, ,0.00,29.26,29.91,8.5,1,9.2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1712,1712,1,2011-08-29,79,59,69,-1,56,62,0,4,0514,1832, ,0.00,29.31,30.01,1.4,2,3.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,1713,1713,2,2011-08-29,78,61,70,-1,57,62,0,5,-,-, ,0.00,29.36,30.0,1.1,6,4.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1714,1714,1,2011-08-30,76,61,69,-1,56,62,0,4,0515,1831,RA,0.04,29.33,30.03,5.3,15,6.3,35,0,0,1,0,0,0,0,0,0,0,0,0,0
1715,1715,1715,2,2011-08-30,79,64,72,-1,54,61,0,7,-,-,RA,0.02,29.38,30.02,5.9,15,6.8,35,0,0,1,0,0,0,0,0,0,0,0,0,0
1716,1716,1716,1,2011-08-31,87,65,76,7,64,68,0,11,0516,1829,RA,  T,29.23,29.95,5.4,17,8.3,35,0,0,1,0,0,0,0,0,0,0,0,0,0
1717,1717,1717,2,2011-08-31,88,65,77,7,64,69,0,12,-,-, ,0.05,29.29,29.94,5.4,17,7.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1718,1718,1,2011-09-01,93,71,82,14,71,75,0,17,0517,1827, ,0.00,29.2,29.91,5.2,21,5.9,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1719,1719,2,2011-09-01,94,74,84,14,70,75,0,19,-,-, ,0.00,29.26,29.89,5.8,21,6.3,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1720,1720,1,2011-09-02,92,76,84,16,69,74,0,19,0518,1826,HZ,0.00,29.18,29.89,4.9,22,7.4,35,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,1721,1721,2,2011-09-02,94,79,87,16,69,74,0,22,-,-, ,  T,29.24,29.87,4.0,20,6.6,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1722,1722,1,2011-09-03,89,69,79,11,67,71,0,14,0519,1824,RA BR HZ,0.02,29.16,29.87,2.5,29,6.2,35,0,0,1,0,0,0,1,1,0,0,0,0,0
1723,1723,1723,2,2011-09-03,87,71,79,11,68,71,0,14,-,-, ,0.15,29.21,29.85,1.2,20,5.7,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1724,1724,1,2011-09-04,73,58,66,-2,54,60,0,1,0520,1822, ,0.00,29.24,29.94,10.5,32,11.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1725,1725,2,2011-09-04,74,60,67,-2,55,61,0,2,-,-,RA,  T,29.29,29.92,10.7,32,11.5,35,0,0,1,0,0,0,0,0,0,0,0,0,0
1726,1726,1726,1,2011-09-05,65,52,59,-8,45,52,6,0,0521,1821, ,0.00,29.39,30.1,14.2,1,14.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,1727,1727,2,2011-09-05,67,53,60,-8,46,53,5,0,-,-, ,  T,29.43,30.07,15.9,36,16.6,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1728,1728,1,2011-09-06,66,51,59,-8,46,52,6,0,0522,1819, ,0.00,29.44,30.16,9.5,3,10.1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1729,1729,2,2011-09-06,66,57,62,-8,47,54,3,0,-,-, ,0.00,29.49,30.14,13.8,4,14.3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1730,1730,1,2011-09-07,70,52,61,-6,47,54,4,0,0523,1817, ,0.00,29.42,30.16,10.2,1,10.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1731,1731,2,2011-09-07,70,58,64,-6,47,55,1,0,-,-, ,0.00,29.47,30.13,12.4,2,13.3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1732,1732,1,2011-09-08,75,57,66,0,53,59,0,1,0524,1815,RA,  T,29.34,30.13,13.0,2,13.4,36,0,0,1,0,0,0,0,0,0,0,0,0,0
1733,1733,1733,2,2011-09-08,74,62,68,0,54,59,0,3,-,-,RA DZ BR,0.06,29.36,30.03,14.9,2,15.2,36,0,0,1,1,0,0,1,0,0,0,0,0,0
1734,1734,1734,1,2011-09-09,72,60,66,0,60,62,0,1,0525,1814,RA,0.02,29.23,29.96,8.2,4,8.3,36,0,0,1,0,0,0,0,0,0,0,0,0,0
1735,1735,1735,2,2011-09-09,72,64,68,0,61,63,0,3,-,-,RA BR,0.11,29.28,29.94,7.9,4,8.4,36,0,0,1,0,0,0,1,0,0,0,0,0,0
1736,1736,1736,1,2011-09-10,78,56,67,1,59,62,0,2,0526,1812,BR,0.00,29.29,30.0,0.9,14,3.1,36,0,0,0,0,0,0,1,0,0,0,0,0,0
1737,1737,1737,2,2011-09-10,76,58,67,1,60,63,0,2,-,-,FG+ BR,0.01,29.34,29.99,0.9,14,2.0,36,0,0,0,0,0,1,1,0,0,0,0,0,0
1738,1738,1738,1,2011-09-11,83,57,70,5,59,63,0,5,0527,1810,BR,0.00,29.27,29.99,5.1,27,5.5,36,0,0,0,0,0,0,1,0,0,0,0,0,0
1739,1739,1739,2,2011-09-11,83,60,72,5,59,64,0,7,-,-,BR,0.00,29.33,29.98,4.3,25,4.7,36,0,0,0,0,0,0,1,0,0,0,0,0,0
1740,1740,1740,1,2011-09-12,86,64,75,10,59,65,0,10,0528,1809, ,0.00,29.18,29.91,10.5,23,10.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,1741,1741,2,2011-09-12,86,64,75,10,59,65,0,10,-,-, ,0.00,29.24,29.9,9.2,23,9.3,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,1742,1742,1,2011-09-13,73,56,65,0,54,59,0,0,0529,1807,BR HZ FU,0.00,29.2,29.9,4.9,31,8.7,37,0,0,0,0,0,0,1,1,1,0,0,0,0
1743,1743,1743,2,2011-09-13,76,58,67,0,55,61,0,2,-,-,HZ FU,0.00,29.26,29.89,3.4,31,7.8,37,0,0,0,0,0,0,0,1,1,0,0,0,0
1744,1744,1744,1,2011-09-14,58,47,53,-11,43,49,12,0,0530,1805,RA BR HZ FU,0.08,29.39,30.09,6.3,34,7.3,37,0,0,1,0,0,0,1,1,1,0,0,0,0
1745,1745,1745,2,2011-09-14,60,48,54,-11,45,51,11,0,-,-,RA BR HZ FU,  T,29.47,30.09,6.0,32,7.3,37,0,0,1,0,0,0,1,1,1,0,0,0,0
1746,1746,1746,1,2011-09-15,59,42,51,-13,35,44,14,0,0531,1803, ,0.00,29.61,30.33,7.4,1,8.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1747,1747,2,2011-09-15,60,44,52,-13,36,45,13,0,-,-, ,0.00,29.67,30.32,7.2,36,9.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1748,1748,1,2011-09-16,58,46,52,-12,40,47,13,0,0532,1760, ,0.00,29.59,30.33,1.4,8,3.3,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1749,1749,2,2011-09-16,59,48,54,-12,38,47,11,0,-,-, ,0.00,29.65,30.33,2.6,13,3.7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1750,1750,1,2011-09-17,68,50,59,-5,45,52,6,0,0533,1758, ,0.00,29.53,30.27,7.7,11,8.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1751,1751,2,2011-09-17,69,52,61,-5,44,52,4,0,-,-, ,0.00,29.59,30.27,8.7,11,9.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1752,1752,1,2011-09-18,65,55,60,-4,55,57,5,0,0535,1756,RA DZ BR,0.43,29.34,30.11,8.9,15,9.5,37,0,0,1,1,0,0,1,0,0,0,0,0,0
1753,1753,1753,2,2011-09-18,66,56,61,-4,54,57,4,0,-,-,RA DZ BR,0.34,29.41,30.11,7.4,14,8.0,37,0,0,1,1,0,0,1,0,0,0,0,0,0
1754,1754,1754,1,2011-09-19,69,54,62,-1,58,60,3,0,0536,1755,RA BR,0.24,29.24,29.96,4.1,29,5.8,38,0,0,1,0,0,0,1,0,0,0,0,0,0
1755,1755,1755,2,2011-09-19,68,56,62,-1,58,60,3,0,-,-,RA BR,0.41,29.3,29.96,3.8,26,5.8,38,0,0,1,0,0,0,1,0,0,0,0,0,0
1756,1756,1756,1,2011-09-20,74,49,62,0,54,58,3,0,0537,1753,MIFG BCFG BR,0.00,29.26,29.96,7.3,18,7.3,38,0,0,0,0,0,1,1,0,0,0,1,1,0
1757,1757,1757,2,2011-09-20,75,53,64,0,54,58,1,0,-,-,FG+ BCFG BR,0.01,29.33,29.99,5.8,17,6.1,38,0,0,0,0,0,1,1,0,0,0,0,1,0
1758,1758,1758,1,2011-09-21,71,56,64,2,49,56,1,0,0538,1751,RA,  T,29.23,29.95,10.2,25,11.0,38,0,0,1,0,0,0,0,0,0,0,0,0,0
1759,1759,1759,2,2011-09-21,72,57,65,2,49,56,0,0,-,-, ,  T,29.29,29.94,9.4,24,10.3,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1760,1760,1,2011-09-22,64,51,58,-4,47,52,7,0,0539,1749, ,0.00,29.36,30.08,4.6,27,6.9,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1761,1761,2,2011-09-22,63,53,58,-4,47,52,7,0,-,-, ,0.00,29.42,30.08,6.5,25,7.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1762,1762,1,2011-09-23,62,48,55,-6,44,49,10,0,0540,1748, ,0.00,29.33,30.06,5.9,36,7.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1763,1763,2,2011-09-23,62,48,55,-6,46,51,10,0,-,-,RA,0.02,29.38,30.05,4.1,36,6.4,38,0,0,1,0,0,0,0,0,0,0,0,0,0
1764,1764,1764,1,2011-09-24,62,51,57,-4,49,51,8,0,0541,1746,RA BR,0.14,29.26,29.99,3.6,3,4.6,38,0,0,1,0,0,0,1,0,0,0,0,0,0
1765,1765,1765,2,2011-09-24,63,51,57,-4,48,52,8,0,-,-,RA BR,0.07,29.31,29.98,2.9,4,5.3,38,0,0,1,0,0,0,1,0,0,0,0,0,0
1766,1766,1766,1,2011-09-25,64,51,58,-3,53,55,7,0,0542,1744,RA,0.08,29.13,29.87,4.1,14,5.5,38,0,0,1,0,0,0,0,0,0,0,0,0,0
1767,1767,1767,2,2011-09-25,65,53,59,-3,53,55,6,0,-,-,RA BR,0.23,29.18,29.87,4.7,13,5.8,38,0,0,1,0,0,0,1,0,0,0,0,0,0
1768,1768,1768,1,2011-09-26,60,53,57,-3,51,53,8,0,0543,1742,RA BR,1.21,28.92,29.65,8.8,18,15.4,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1769,1769,1769,2,2011-09-26,63,53,58,-3,50,53,7,0,-,-,RA BR,0.90,28.98,29.65,8.1,19,12.4,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1770,1770,1770,1,2011-09-27,63,54,59,-1,53,55,6,0,0544,1741,RA BR,0.31,29.0,29.71,4.3,6,8.3,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1771,1771,1771,2,2011-09-27,63,54,59,-1,53,55,6,0,-,-,RA BR,0.25,29.05,29.7,2.4,5,7.1,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1772,1772,1772,1,2011-09-28,63,53,58,-1,54,55,7,0,0545,1739,RA BR,0.77,29.07,29.78,6.5,32,7.0,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1773,1773,1773,2,2011-09-28,64,53,59,-1,54,55,6,0,-,-,RA BR,0.15,29.12,29.77,5.7,32,6.7,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1774,1774,1774,1,2011-09-29,66,49,58,-1,51,53,7,0,0546,1737,RA BR,0.06,28.98,29.7,11.7,28,13.5,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1775,1775,1775,2,2011-09-29,66,51,59,-1,50,54,6,0,-,-,RA DZ BR,0.09,29.03,29.7,11.2,27,12.7,39,0,0,1,1,0,0,1,0,0,0,0,0,0
1776,1776,1776,1,2011-09-30,57,45,51,-8,41,47,14,0,0547,1735,RA,0.09,29.32,30.01,14.6,34,15.0,39,0,0,1,0,0,0,0,0,0,0,0,0,0
1777,1777,1777,2,2011-09-30,58,47,53,-8,42,47,12,0,-,-,RA,0.17,29.37,30.0,15.4,34,16.3,39,0,0,1,0,0,0,0,0,0,0,0,0,0
1778,1778,1778,1,2011-10-01,56,42,49,-9,40,45,16,0,0548,1734, ,  T,29.53,30.26,9.6,36,10.3,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1779,1779,2,2011-10-01,56,44,50,-9,40,45,15,0,-,-, ,  T,29.59,30.26,10.7,35,11.2,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1780,1780,1,2011-10-02,66,41,54,-4,38,46,11,0,0549,1732, ,0.00,29.47,30.22,4.7,32,5.4,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1781,1781,2,2011-10-02,65,41,53,-4,39,46,12,0,-,-, ,0.00,29.54,30.22,4.1,32,4.6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1782,1782,1,2011-10-03,69,44,57,0,45,50,8,0,0550,1730, ,0.00,29.48,30.21,3.4,3,5.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1783,1783,2,2011-10-03,70,45,58,0,44,50,7,0,-,-, ,0.00,29.54,30.2,3.6,2,4.1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1784,1784,1,2011-10-04,76,43,60,3,47,52,5,0,0552,1729, ,0.00,29.52,30.25,1.1,16,2.3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1785,1785,2,2011-10-04,74,46,60,3,47,53,5,0,-,-, ,0.00,29.58,30.25,0.7,15,1.7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1786,1786,1,2011-10-05,80,49,65,8,48,55,0,0,0553,1727, ,0.00,29.49,30.22,1.9,18,3.2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1787,1787,2,2011-10-05,80,52,66,8,47,55,0,1,-,-, ,0.00,29.55,30.21,1.3,17,2.9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1788,1788,1,2011-10-06,81,50,66,10,51,58,0,1,0554,1725, ,0.00,29.5,30.23,3.8,15,4.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,1789,1789,2,2011-10-06,81,56,69,10,50,58,0,4,-,-, ,0.00,29.57,30.22,3.9,15,4.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1790,1790,1,2011-10-07,84,54,69,13,53,59,0,4,0555,1724, ,0.00,29.52,30.25,7.5,18,7.7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1791,1791,2,2011-10-07,84,59,72,13,51,59,0,7,-,-, ,0.00,29.59,30.24,6.4,17,6.8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1792,1792,1,2011-10-08,82,54,68,12,54,60,0,3,0556,1722, ,0.00,29.56,30.27,7.2,19,7.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1793,1793,2,2011-10-08,82,61,72,12,53,60,0,7,-,-, ,0.00,29.62,30.27,6.3,19,6.9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1794,1794,1,2011-10-09,80,52,66,11,51,58,0,1,0557,1720, ,0.00,29.55,30.29,2.8,9,3.8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1795,1795,2,2011-10-09,80,56,68,11,51,58,0,3,-,-, ,0.00,29.62,30.28,3.1,10,3.8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,1796,1796,1,2011-10-10,76,54,65,10,51,57,0,0,0558,1719, ,0.00,29.39,30.13,5.2,16,6.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1797,1797,2,2011-10-10,77,58,68,10,49,58,0,3,-,-, ,0.00,29.45,30.12,5.9,16,6.4,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1798,1798,1,2011-10-11,79,57,68,14,54,60,0,3,0559,1717, ,0.00,29.23,29.97,4.1,15,4.9,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1799,1799,2,2011-10-11,78,58,68,14,52,59,0,3,-,-, ,0.00,29.29,29.97,3.8,13,4.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1800,1800,1,2011-10-12,78,55,67,13,52,58,0,2,0600,1715, ,0.00,29.03,29.77,7.0,14,8.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1801,1801,2,2011-10-12,77,57,67,13,51,58,0,2,-,-, ,0.00,29.08,29.76,6.0,14,6.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,1802,1802,1,2011-10-13,66,52,59,6,55,58,6,0,0602,1714,RA BR,0.28,28.81,29.54,4.3,26,7.0,41,0,0,1,0,0,0,1,0,0,0,0,0,0
1803,1803,1803,2,2011-10-13,64,52,58,6,55,57,7,0,-,-,RA BR,0.49,28.87,29.53,2.8,24,6.0,41,0,0,1,0,0,0,1,0,0,0,0,0,0
1804,1804,1804,1,2011-10-14,62,48,55,2,41,48,10,0,0603,1712, ,0.00,28.9,29.6,15.4,28,15.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1805,1805,2,2011-10-14,61,49,55,2,41,48,10,0,-,-, ,0.00,28.97,29.61,15.1,27,15.3,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,1806,1806,1,2011-10-15,62,47,55,2,36,46,10,0,0604,1711, ,0.00,29.1,29.8,14.8,27,15.3,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1807,1807,2,2011-10-15,61,47,54,2,36,46,11,0,-,-, ,0.00,29.18,29.81,14.9,26,15.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1808,1808,1,2011-10-16,62,48,55,3,39,46,10,0,0605,1709,RA,0.17,29.08,29.81,7.4,28,8.5,41,0,0,1,0,0,0,0,0,0,0,0,0,0
1809,1809,1809,2,2011-10-16,60,46,53,3,39,46,12,0,-,-,RA,0.12,29.15,29.81,6.7,26,8.1,41,0,0,1,0,0,0,0,0,0,0,0,0,0
1810,1810,1810,1,2011-10-17,59,41,50,-2,33,42,15,0,0606,1707, ,0.00,29.11,29.85,10.2,26,10.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1811,1811,2,2011-10-17,57,40,49,-2,33,42,16,0,-,-, ,0.00,29.18,29.86,11.2,25,11.3,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,1812,1812,1,2011-10-18,54,41,48,-3,37,43,17,0,0607,1706,RA,0.06,29.09,29.83,6.4,1,8.5,42,0,0,1,0,0,0,0,0,0,0,0,0,0
1813,1813,1813,2,2011-10-18,54,40,47,-3,38,43,18,0,-,-,RA DZ BR,0.02,29.15,29.83,5.3,36,7.2,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1814,1814,1814,1,2011-10-19,49,44,47,-4,40,44,18,0,0608,1704,RA BR,0.85,28.93,29.69,17.1,36,18.0,42,0,0,1,0,0,0,1,0,0,0,0,0,0
1815,1815,1815,2,2011-10-19,49,44,47,-4,41,44,18,0,-,-,RA BR,0.84,28.97,29.67,19.6,1,19.9,42,0,0,1,0,0,0,1,0,0,0,0,0,0
1816,1816,1816,1,2011-10-20,47,43,45,-5,37,42,20,0,0610,1703,RA,0.08,29.0,29.69,15.8,32,16.1,42,0,0,1,0,0,0,0,0,0,0,0,0,0
1817,1817,1817,2,2011-10-20,46,42,44,-5,38,42,21,0,-,-,RA,0.07,29.05,29.69,14.4,31,14.9,42,0,0,1,0,0,0,0,0,0,0,0,0,0
1818,1818,1818,1,2011-10-21,55,38,47,-3,34,41,18,0,0611,1701, ,0.00,29.32,30.03,4.6,29,5.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1819,1819,2,2011-10-21,54,37,46,-3,34,41,19,0,-,-, ,0.00,29.39,30.04,4.3,28,5.7,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1820,1820,1,2011-10-22,66,34,50,0,37,44,15,0,0612,1660, ,0.00,29.28,30.02,3.2,23,3.7,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1821,1821,2,2011-10-22,66,38,52,0,37,45,13,0,-,-, ,0.00,29.35,30.03,3.7,21,3.9,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1822,1822,1,2011-10-23,68,38,53,4,41,48,12,0,0613,1658,TSRA RA BR,0.20,29.19,29.93,6.1,22,6.9,42,1,0,1,0,0,0,1,0,0,0,0,0,0
1823,1823,1823,2,2011-10-23,67,41,54,4,42,49,11,0,-,-,TSRA RA,0.22,29.25,29.94,5.9,23,6.9,42,1,0,1,0,0,0,0,0,0,0,0,0,0
1824,1824,1824,1,2011-10-24,63,45,54,5,39,46,11,0,0614,1657, ,0.00,29.34,30.05,5.7,28,7.3,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1825,1825,2,2011-10-24,63,45,54,5,39,47,11,0,-,-,RA,0.06,29.41,30.05,5.0,27,7.1,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1826,1826,1826,1,2011-10-25,74,45,60,12,46,53,5,0,0616,1656,RA,0.02,29.11,29.86,7.6,19,11.9,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1827,1827,1827,2,2011-10-25,74,49,62,12,45,53,3,0,-,-,TS TSRA BR,0.13,29.19,29.87,9.0,19,10.8,43,1,0,1,0,0,0,1,0,0,0,0,0,0
1828,1828,1828,1,2011-10-26,53,47,50,2,42,46,15,0,0617,1654, ,0.00,29.19,29.91,12.4,36,12.6,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1829,1829,2,2011-10-26,54,47,51,2,42,46,14,0,-,-,BR,0.00,29.24,29.9,13.9,36,14.2,43,0,0,0,0,0,0,1,0,0,0,0,0,0
1830,1830,1830,1,2011-10-27,53,39,46,-2,37,42,19,0,0618,1653,RA,0.12,29.34,30.04,3.6,35,5.8,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1831,1831,1831,2,2011-10-27,51,38,45,-2,38,42,20,0,-,-,RA BR,0.16,29.4,30.05,3.5,1,6.9,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1832,1832,1832,1,2011-10-28,55,35,45,-2,33,40,20,0,0619,1651, ,0.03,29.36,30.1,4.9,22,5.6,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1833,1833,2,2011-10-28,54,36,45,-2,32,40,20,0,-,-, ,0.00,29.43,30.12,5.2,21,5.7,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1834,1834,1,2011-10-29,55,34,45,-2,30,38,20,0,0620,1650, ,0.00,29.34,30.07,4.6,28,5.2,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1835,1835,2,2011-10-29,54,36,45,-2,29,38,20,0,-,-, ,0.00,29.4,30.08,3.8,26,4.8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1836,1836,1,2011-10-30,57,33,45,-1,36,41,20,0,0622,1649,RA BR,0.17,29.27,30.02,10.6,19,11.1,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1837,1837,1837,2,2011-10-30,57,37,47,-1,34,42,18,0,-,-,RA,0.11,29.34,30.03,10.6,19,11.2,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1838,1838,1838,1,2011-10-31,53,36,45,-1,36,40,20,0,0623,1647,BR,0.00,29.34,30.06,3.9,25,4.8,44,0,0,0,0,0,0,1,0,0,0,0,0,0
1839,1839,1839,2,2011-10-31,53,39,46,-1,35,41,19,0,-,-,BR,0.00,29.41,30.08,4.4,24,5.1,44,0,0,0,0,0,0,1,0,0,0,0,0,0
1840,1840,1840,1,2012-05-01,65,49,57,4,52,55,8,0,0448,1849,RA BR HZ,0.09,29.18,29.92,6.2,12,7.7,18,0,0,1,0,0,0,1,1,0,0,0,0,0
1841,1841,1841,2,2012-05-01,64,52,58,4,53,56,7,0,-,-,RA BR HZ,0.32,29.24,29.92,5.5,12,6.3,18,0,0,1,0,0,0,1,1,0,0,0,0,0
1842,1842,1842,1,2012-05-02,80,58,69,15,60,64,0,4,0447,1850,FG+ BR,0.00,29.12,29.84,8.1,21,10.1,18,0,0,0,0,0,1,1,0,0,0,0,0,0
1843,1843,1843,2,2012-05-02,78,60,69,15,60,64,0,4,-,-,BR,  T,29.19,29.83,7.5,20,9.6,18,0,0,0,0,0,0,1,0,0,0,0,0,0
1844,1844,1844,1,2012-05-03,86,66,76,22,65,69,0,11,0446,1851,TS TSRA,1.34,29.16,29.86,10.8,21,12.0,18,1,0,1,0,0,0,0,0,0,0,0,0,0
1845,1845,1845,2,2012-05-03,86,69,78,22,64,69,0,13,-,-,TSRA RA BR VCTS,0.07,29.23,29.86,12.8,21,13.3,18,1,0,1,0,0,0,1,0,0,0,0,0,1
1846,1846,1846,1,2012-05-04,73,55,64,10,55,58,1,0,0444,1852,TSRA BR HZ,0.28,29.23,29.94,5.2,5,9.2,18,1,0,1,0,0,0,1,1,0,0,0,0,0
1847,1847,1847,2,2012-05-04,72,51,62,10,55,58,3,0,-,-,TSRA BR HZ,0.28,29.28,29.93,6.8,2,10.0,18,1,0,1,0,0,0,1,1,0,0,0,0,0
1848,1848,1848,1,2012-05-05,60,52,56,1,52,54,9,0,0443,1853,RA BR HZ,  T,29.29,30.01,8.0,4,8.3,18,0,0,1,0,0,0,1,1,0,0,0,0,0
1849,1849,1849,2,2012-05-05,63,53,58,1,54,56,7,0,-,-,BR HZ,0.00,29.34,30.0,7.4,2,7.7,18,0,0,0,0,0,0,1,1,0,0,0,0,0
1850,1850,1850,1,2012-05-06,70,51,61,6,53,56,4,0,0442,1855,TS TSRA RA BR,0.80,29.22,29.94,5.0,6,8.5,18,1,0,1,0,0,0,1,0,0,0,0,0,0
